 NT G1 G2 G3 sum
ALPL 0.0006675477365333706 0.000560207079800835 0.0005668653561836652 0.0005868357584023759 0.002381455930920247
LOC648691 0.00016836651974757577 0.000619269977977608 0.000495846489480285 0.0010893813103940327 0.002372864297599501
CXXC5 0.0009505325921299572 0.0002780230838253436 0.00044169472815051413 0.0006998226893061497 0.0023700730934119647
RNF138 0.00046120109432279497 0.0011002843987650349 0.00045951342869063804 0.00033232642513295713 0.002353325346911425
EGFL8 0.0002558174061625648 0.0010490436241162113 0.0003585862098033473 0.0006867279551266729 0.0023501751952087965
LOH12CR1 8.373567827597335e-05 0.001029065829497156 0.0004912123784087952 0.0007444006707271352 0.0023484145569090597
PITPNM2 0.0006919176362716194 0.0004616252208408389 0.0004770429511357499 0.0007056086586893162 0.0023361944669375244
ACSL3 0.00022541521466063578 0.0009462266634296671 0.0007295002185511058 0.00043236743713210326 0.002333509533773512
PYGO1 0.0002585776855423251 0.0008700340659058857 0.0008011404989693143 0.0003946039366944194 0.0023243561871119445
C1orf77 0.00017932046382659674 0.0009134102681667497 0.0004082748425986188 0.0008126399428378265 0.0023136455174297917
CLK2P 0.0008031435404056762 0.0006390180277911478 0.0004975360997596026 0.0003278341731743527 0.0022675318411307798
RRBP1 7.130360718802266e-05 0.0009456244007171726 0.000449519695675802 0.0007997808171125199 0.0022662285206935173
TWF2 9.167821705594105e-05 0.001009867964975541 0.000651442281689274 0.0005083685327776266 0.002261356996498383
NEIL2 0.0008987487011027914 0.0009337440466485496 0.00023397492477466951 0.00017594674440158777 0.0022424144169275986
ATP2B4 0.00028646055202707487 0.000985258545807431 0.0004245877846778846 0.0005332319850560114 0.0022295388675684018
GJC2 0.0009633454097381334 0.0007713140648825603 0.00026845559998180606 0.00022326777871117362 0.0022263828533136735
TP53TG3B 0.0008938383538952277 0.0006580978525231773 0.0003895746393949653 0.00028354251044431867 0.002225053356257689
ETFA 0.00013347157497612904 0.0008411113823746612 0.0003644725048971044 0.0008805932731273212 0.002219648735375216
ZNF589 7.830456220852305e-05 0.0006745627303716169 0.0004362899394764544 0.0010233291545360098 0.002212486386592604
ITM2C 0.0001712159857889802 0.0005911291423588338 0.0004084445196485588 0.0010222160808518773 0.0021930057286482503
