 NT G1 G2 G3 sum
MIR376B 0.0005080512874413632 0.0009046323801974417 0.0010720577267367584 0.000626938669981255 0.0031116800643568184
NCK2 0.0004963440788264916 0.00038837395252298813 0.000814553757061683 0.0013890027502763429 0.0030882745386875054
SLC25A46 0.0005071470668314745 0.0003504061725151051 0.0009134271150958087 0.0013118782049589364 0.0030828585594013247
EHBP1 0.0005142233853396852 0.00048440370333278926 0.0010376613642760588 0.0009943413571783383 0.003030629810126872
ZNF239 0.00046967018259424576 0.0010214480342429588 0.0006349294394880805 0.0008887851496834508 0.0030148328060087357
IVD 0.0004863737567584826 0.0006246041268126962 0.0014240870211568793 0.0004724055086252557 0.0030074704133533138
LDHB 0.0005438760026184335 0.000648472655193248 0.0007204919195274125 0.0010769861102368924 0.0029898266875759867
C2orf50 0.0003762170804337212 0.0008060547131230642 0.0012225763532189265 0.0005554838185887969 0.0029603319653645085
CDCA4 0.0005766872192835647 0.00019732055781086026 0.0007780352891355839 0.00137816187681966 0.002930204943049669
MIER2 0.0003735789175682268 0.0006505900399035914 0.0010478201702232171 0.0008339880925710665 0.002905977220266102
CDC42SE2 0.0007111854392975934 0.00030410781285449706 0.00043868833675446374 0.001427195908965911 0.002881177497872465
FAM194B 0.0007157750019281383 0.0006704552185804788 0.0005195468029950784 0.0009710899248741075 0.002876866948377803
INADL 0.000368535976832295 0.0003486281286880715 0.000946713145720518 0.0012125817395659906 0.002876458990806875
DOPEY2 0.000337250834301385 0.0011038204095182055 0.0006309995350633047 0.0008027171006196321 0.0028747878795025274
ST8SIA3 0.0006017816336914523 0.00043404751434753566 0.0008779294356723959 0.0009402091264703625 0.0028539677101817465
ISL2 0.0006636569287965368 0.00035753906136406957 0.0010160931249573203 0.0008148524915123235 0.0028521416066302503
SIRT1 0.0003086686670727371 0.0003105430038464721 0.0009652756169841823 0.0012582310315350264 0.0028427183194384177
NPAS2 0.00042345970237422535 0.0010639893678837944 0.00041325517525905663 0.0009178374239817214 0.0028185416694987975
LOC731779 0.001085837906740946 0.0005977555702680862 0.000645147805162256 0.00048362087409966996 0.002812362156270958
MYH10 0.0005601592243897058 0.000325286600005339 0.000847138866669602 0.0010531405490862259 0.0027857252401508725
RBM47 0.0005324563501537176 0.000515840551222993 0.0006106177801002022 0.001118458664594621 0.002777373346071534
TMEM39B 0.0004306538720168356 0.0005372745187698271 0.001231014887528685 0.0005710570155270306 0.0027700002938423783
TBX4 0.000558036012318348 0.0004549833844878641 0.0008108882907176407 0.0009349833214348993 0.002758891008958752
GAL3ST3 0.0004041706776098211 0.0012106491462561487 0.0006213805820063568 0.0005105620063480612 0.002746762412220388
GGN 0.0004302069613069812 0.0002864241029078526 0.0007514252619980717 0.0012773041079027002 0.002745360434115606
MYO1B 0.0005272251081433869 0.0009940285221594714 0.0008601509455426799 0.0003591306252433321 0.00274053520108887
ACSL3 0.0004885320258755221 0.0008001794083430765 0.0009238958432033671 0.0005228945201781048 0.0027355017976000706
SNORA1 0.0007859099573284502 0.0005534710408617372 0.0009006934997622992 0.0004643318093447917 0.0027044063072972782
ZNF232 0.0004691947890907744 0.0011797075424876944 0.00048425560928749703 0.000559585017182721 0.002692742958048687
RTN4 0.0005323408576205877 0.00035535361020847423 0.0006990562003384373 0.0010947438332222132 0.0026814945013897123
GCH1 0.000758498201873426 0.0003775239080180565 0.0008060899362040465 0.000737883320503026 0.002679995366598555
MELK 0.0006508603315716253 0.0007276404002695607 0.0007718880380010113 0.000525910425445847 0.0026762991952880445
PRR14 0.00035301052895838475 0.0004271166476171575 0.0008070725021028423 0.0010870277364000524 0.002674227415078437
PDRG1 0.0005154318679204829 0.0004677298611992325 0.0006974811515376643 0.0009851339344403981 0.0026657768150977774
RPRM 0.0005525327315595789 0.0005793739703601652 0.0008311393906296028 0.0006916317928846776 0.002654677885434024
C22orf24 0.0010455157157498475 0.0003950396539820192 0.0007483871894015798 0.0004635920041326666 0.002652534563266113
GABPB2 0.000687912838648857 0.0004805016255815571 0.0009548785828611686 0.00052645898627843 0.0026497520333700125
ZFP62 0.00037784288963327593 0.0003405286739756563 0.0010577093780735813 0.0008668841288057158 0.0026429650704882296
HOXC4 0.00039000876809396637 0.000662872208749104 0.0010207046553456158 0.0005683991975398514 0.0026419848297285376
FLYWCH2 0.0007376431010514114 0.0004498753627778844 0.0008310945330960258 0.000617830734015067 0.0026364437309403885
TRIM56 0.0005093136008688453 0.0004689981033294668 0.0008939169971264804 0.0007404729918194281 0.0026127016931442202
TOPBP1 0.0006675724868800922 0.0007070283147995445 0.0006709112815769094 0.0005512852447617197 0.002596797328018266
LOXL3 0.0005669436907766213 0.000783935211179067 0.0007074930485567338 0.000536601343087077 0.0025949732935994993
CST9 0.0005981597577626288 0.0005491673783841857 0.0007989854746758921 0.000641457597975927 0.0025877702087986334
ERRFI1 0.00043536903654663156 0.0002483534820807745 0.0008357677190218033 0.0010593171848211522 0.0025788074224703614
PGCP 0.00039293270088024856 0.000816432015933563 0.0007922358818275174 0.000576111289081451 0.0025777118877227797
PRL 0.0006650489406903909 0.00039036730477179057 0.0009417666074117272 0.0005801624333904376 0.0025773452862643464
RGS22 0.00046108346487312875 0.00032161416792290753 0.0010154820009794373 0.00077590839580525 0.0025740880295807237
SNORD46 0.0005151435093280914 0.0006213636794919887 0.0008282918478428608 0.0006054409338262692 0.00257023997048921
ADCK5 0.0007728211394870956 0.0004476373600425503 0.0007515063098752397 0.0005607614369374422 0.002532726246342328
RIMS3 0.00035566331619832597 0.0007550232543515034 0.000986437540459806 0.0004282039202832525 0.002525328031292888
NEURL3 0.00024139424493193517 0.0003973551949986486 0.0008179038938809314 0.001068489819737282 0.0025251431535487975
POLE 0.0003357895565059154 0.00045675341141536777 0.0007641706070613336 0.0009670977871869187 0.0025238113621695356
FGL1 0.0005253293337166098 0.0004428851908467207 0.00034546010281910026 0.001201220949433562 0.0025148955768159926
CRHR2 0.0005370293219129771 0.0003510077860747338 0.0009712314984957726 0.0006476213930840629 0.0025068899995675463
